ds,yhat,yhat_lower,yhat_upper,sku_id
2025-01-01,7.305164212517758,1.4734519310972412,13.42580886782709,SKU0020
2025-01-02,9.525484161523702,3.5681855317400286,15.57946152644809,SKU0020
2025-01-03,6.194865409357447,0.18488589163388444,12.380063333685506,SKU0020
2025-01-04,5.870640551031202,-0.016852949965553397,11.75850204326022,SKU0020
2025-01-05,7.67166847590409,1.5853178008729516,13.3739093829483,SKU0020
2025-01-06,7.836116581527352,2.212510667167313,14.39704936321602,SKU0020
2025-01-07,9.183580430280298,3.064108493525011,15.262688656982595,SKU0020
2025-01-08,7.173788573262909,1.4496645338977787,12.999413836045573,SKU0020
2025-01-09,9.394108522307071,3.147116902057979,14.949774717469312,SKU0020
2025-01-10,6.063489770166884,0.15252244155102362,12.062251115545585,SKU0020
2025-01-11,5.739264911870851,0.07612885362745937,11.49697533912818,SKU0020
2025-01-13,7.704740942404804,1.857556937687018,13.765050629566321,SKU0020
2025-01-14,9.052204791161458,2.8809248379284425,14.630998872931434,SKU0020
2025-01-15,7.042412934155828,0.98769074121435,13.053001889678123,SKU0020
2025-01-16,9.26273288319478,3.27112714302079,15.298068956554882,SKU0020
2025-01-17,5.932114131057161,0.033096672813954064,12.198646443686865,SKU0020
2025-01-18,5.607889272747323,-0.011749347082819626,11.4481302437077,SKU0020
2025-01-19,7.408917197667238,1.1255176532983862,13.226654221567197,SKU0020
2025-01-20,7.573365303302201,1.8546578909968636,13.041679147203928,SKU0020
2025-01-21,8.920829152053912,2.986234117664817,15.0028553312968,SKU0020
2025-01-22,6.911037295062053,0.9768736536609265,12.493834672468006,SKU0020
2025-01-23,9.131357244110815,3.386450934981684,15.116486179105687,SKU0020
2025-01-24,5.800738491964377,-0.6599525606047587,11.644887380973474,SKU0020
2025-01-25,5.476513633669084,-0.52070709607782,11.489446330772978,SKU0020
2025-01-26,7.277541558590615,1.3931847598106093,13.259407501598256,SKU0020
2025-01-27,7.441989664254315,1.6603105202947175,13.41463031398135,SKU0020
2025-01-29,6.779661656052532,1.085515256497725,12.461143462767772,SKU0020
2025-01-30,8.99998160511015,3.364844737792381,14.58804445960137,SKU0020
2025-01-31,5.669362852994745,-0.23389601492789727,11.813286066009924,SKU0020
2025-02-01,5.345137994686334,-0.5219230801367855,11.048785556971243,SKU0020
2025-02-03,7.310614025261406,1.1972572850513545,13.366812243745631,SKU0020
2025-02-04,8.658077874029093,2.4048442264308685,14.226767525958147,SKU0020
2025-02-05,6.648286017036751,0.722489147234782,12.849246384115302,SKU0020
2025-02-06,8.868605966087253,2.769257488271523,14.54103900416811,SKU0020
2025-02-07,5.5379872139662805,-0.5547921346633945,11.687651667122923,SKU0020
2025-02-08,5.213762355675557,-0.7855996994274798,10.615526724252433,SKU0020
2025-02-09,7.014790280600084,0.9712159240751015,13.229946223445456,SKU0020
2025-02-10,7.179238386259209,0.8585903092882144,13.234634435625699,SKU0020
2025-02-11,8.526702235046326,2.5850061567573537,14.582353884223757,SKU0020
2025-02-12,6.516910378049935,0.7099393713645318,12.66143235838527,SKU0020
2025-02-13,8.737230327100885,2.9910663123391292,14.5689123479882,SKU0020
2025-02-14,5.40661157498111,-0.25266127067181177,11.561416934264654,SKU0020
2025-02-16,6.883414641621268,0.6361384418975266,12.549303750630356,SKU0020
2025-02-17,7.04786274728813,1.0881230783415523,12.740709330212548,SKU0020
2025-02-18,8.395326596054886,2.3890859787186502,14.100681246245301,SKU0020
2025-02-19,6.3855347390588575,0.5488430318936859,12.452834538616578,SKU0020
2025-02-20,8.605854688102072,2.3906508098749373,14.67020250548796,SKU0020
2025-02-21,5.275235935987801,-0.8618406610983284,11.21244246436694,SKU0020
2025-02-22,4.951011077673519,-0.8392525414500905,10.640963569309788,SKU0020
2025-02-23,6.7520390025860975,0.7820378663877676,12.810265542306604,SKU0020
2025-02-24,6.916487108239362,1.185569673953994,12.88280712714282,SKU0020
2025-02-25,8.263950957001766,2.5113530615985353,14.570088922996245,SKU0020
2025-02-26,6.254159100005371,0.7078307052889329,11.772535199823803,SKU0020
2025-02-27,8.47447904905447,2.673075595704859,14.525104058084978,SKU0020
2025-02-28,5.143860296934351,-1.0329801093611157,11.036411478607585,SKU0020
2025-03-01,4.819635438626619,-0.9121193716709152,10.495471132453005,SKU0020
2025-03-02,6.620663363528292,0.11588465772323768,12.36615150081216,SKU0020
2025-03-03,6.785111469178192,0.842455224643296,12.19236131204836,SKU0020
2025-03-04,8.132575317950579,2.346865393809395,14.459367297300254,SKU0020
2025-03-05,6.122783460953297,0.6310646249593777,12.00680421205352,SKU0020
2025-03-06,8.343103409999523,2.2804633163144565,14.394247593195795,SKU0020
2025-03-07,5.012484657874151,-0.5269605223403061,10.897615554466288,SKU0020
2025-03-08,4.688259799571694,-1.0219394107284439,10.755406837198102,SKU0020
2025-03-09,6.489287724470487,0.681941488547558,12.753553036404787,SKU0020
2025-03-10,6.653735830129424,1.0815969645902073,12.64445341423383,SKU0020
2025-03-11,8.001199678897457,1.6947717557049569,13.709742470546258,SKU0020
2025-03-12,5.991407821899814,-0.5942878516869057,11.877192420084308,SKU0020
2025-03-13,8.211727770948714,2.3282575443374363,13.853154894053713,SKU0020
2025-03-14,4.881109018820701,-0.7642882545486805,10.214433572776386,SKU0020
2025-03-15,4.556884160514987,-1.4551228704391062,10.95007715740667,SKU0020
2025-03-16,6.357912085428104,0.010426479987914971,12.386976904682056,SKU0020
2025-03-17,6.522360191068918,0.9574505081353252,12.414481491684725,SKU0020
2025-03-18,7.86982403984147,1.9609993324290877,14.058978632246248,SKU0020
2025-03-19,5.860032182847033,-0.005950667996256737,11.745100102189717,SKU0020
2025-03-20,8.080352131892836,2.1777693092679695,14.06439861773615,SKU0020
2025-03-21,4.749733379760501,-0.47179781780167074,10.810986475555948,SKU0020
2025-03-22,4.425508521460062,-2.251312096282144,10.243155271310462,SKU0020
2025-03-23,6.226536446370299,0.33087537894745656,12.537961724994057,SKU0020
2025-03-24,6.39098455202015,0.8150863374975499,12.217890248160543,SKU0020
2025-03-25,7.73844840078835,1.7870621596752982,13.793252095329493,SKU0020
2025-03-26,5.728656543791603,-0.39317801438704963,11.537847389798234,SKU0020
2025-03-27,7.948976492837891,2.0077730732089134,14.024344306434783,SKU0020
2025-03-28,4.618357740713801,-1.438289724447642,10.478227183970585,SKU0020
2025-03-29,4.294132882413162,-1.9276915386814086,10.276038648944294,SKU0020
2025-03-30,6.095160807320204,0.3197871227933363,12.04085693497399,SKU0020
2025-03-31,6.259608912964849,0.48209483863410546,12.061473901418797,SKU0020
