ds,yhat,yhat_lower,yhat_upper,sku_id
2025-01-01,3.1760466962857525,-4.101770380473035,10.49933941887893,SKU0030
2025-01-02,6.82472597247571,-0.7456955566933114,14.711772856985744,SKU0030
2025-01-04,7.196766548623676,-0.590563225871221,14.957389970745552,SKU0030
2025-01-05,7.746483270242261,-0.14843957308219966,14.720476941898642,SKU0030
2025-01-06,9.37004469054194,1.9655872781994366,17.482699707700284,SKU0030
2025-01-07,7.7218896652425295,0.19005723764105623,15.293576684240689,SKU0030
2025-01-08,3.246126121435545,-4.024101957460472,10.389677476705273,SKU0030
2025-01-09,6.894805397598012,-0.7854534477291728,14.54747039424589,SKU0030
2025-01-10,6.748282491309099,-0.694763252204366,14.354779224818243,SKU0030
2025-01-11,7.266845973687063,0.08045300100473174,14.919507761356567,SKU0030
2025-01-12,7.816562695271236,0.33958748288877366,15.771486951126953,SKU0030
2025-01-13,9.440124115603538,1.798934294128962,17.63053516585174,SKU0030
2025-01-15,3.3162055465237805,-4.293576542964248,10.482150475037441,SKU0030
2025-01-16,6.964884822615904,-0.46771504383806245,14.14836337587242,SKU0030
2025-01-17,6.818361916274699,-0.8634557045470599,14.3640912693475,SKU0030
2025-01-19,7.886642120329836,-0.5689533755796451,15.942808636194032,SKU0030
2025-01-20,9.510203540675514,2.355346304435668,16.896543024142026,SKU0030
2025-01-21,7.862048515406738,0.9857828907299354,15.185886073494128,SKU0030
2025-01-22,3.3862849716380365,-3.556737315975908,10.857978435746983,SKU0030
2025-01-23,7.03496424782816,-0.24320351670413368,14.08300581576151,SKU0030
2025-01-24,6.888441341609489,-0.6181847606206802,14.961796222595714,SKU0030
2025-01-25,7.407004824051891,-0.005463466126767401,15.074172856281809,SKU0030
2025-01-26,7.956721545741432,1.0723488134791679,15.745514712664448,SKU0030
2025-01-27,9.580282966059636,2.518268942340496,17.77484529278471,SKU0030
2025-01-28,7.932127940759936,-0.12414432200118625,15.97780026421809,SKU0030
2025-01-30,7.105043673078264,-0.49603486959198895,14.985467954238537,SKU0030
2025-01-31,6.958520766778008,-0.45083129817921724,14.568193467771287,SKU0030
2025-02-01,7.477084249071087,-0.2793000330042375,15.347935612971662,SKU0030
2025-02-02,8.026800970656723,0.7190813367268644,15.909457317796084,SKU0030
2025-02-03,9.650362390959137,1.924602175431424,16.387810811716555,SKU0030
2025-02-04,8.002207365604592,0.4234520700206618,14.963985108265904,SKU0030
2025-02-05,3.526443821723282,-4.374513622146768,10.863544103120049,SKU0030
2025-02-06,7.175123097838475,-0.3700657608776201,14.595220227819148,SKU0030
2025-02-07,7.028600191505559,-0.1076340941581763,14.069108236685473,SKU0030
2025-02-08,7.547163673766608,0.03284714288404569,15.11442106893532,SKU0030
2025-02-09,8.09688039533643,0.4894058708997814,16.14398843098698,SKU0030
2025-02-10,9.72044181553883,2.2491735081930515,17.209315657082488,SKU0030
2025-02-11,8.072286790205943,0.8549418439033204,15.380089999155325,SKU0030
2025-02-12,3.5965232463372523,-3.727687200076747,10.937916813873889,SKU0030
2025-02-13,7.245202522447822,0.1697761091544019,14.184503542359945,SKU0030
2025-02-14,7.0986796161048,-0.7174643856708536,14.655708210517599,SKU0030
2025-02-15,7.617243098520924,0.3226704787134768,15.333248249943313,SKU0030
2025-02-16,8.166959820116778,1.0356253158600852,16.053012948535834,SKU0030
2025-02-17,9.790521240375872,2.267868296463338,16.82290773346925,SKU0030
2025-02-18,8.142366215049341,-0.03869102406242896,15.87723655859942,SKU0030
2025-02-20,7.31528194732697,-0.3544869782976651,14.910780130324914,SKU0030
2025-02-21,7.16875904100324,-0.04936762106838872,14.582583865143402,SKU0030
2025-02-22,7.687322523339714,0.1633229445945904,16.453620209070078,SKU0030
2025-02-23,8.237039244969917,0.9561292672449035,15.409803746898865,SKU0030
2025-02-24,9.860600665253733,2.3054818209086583,17.460381625869655,SKU0030
2025-02-25,8.212445639920205,0.9568326700622416,15.470329798275255,SKU0030
2025-02-26,3.7366820960752327,-3.4731933168392204,11.07188175578268,SKU0030
2025-02-27,7.385361372190668,-0.08662598538055474,14.915423179795187,SKU0030
2025-02-28,7.238838465876771,-0.12434369346861922,14.503130025481969,SKU0030
2025-03-01,7.75740194821673,0.7660679525559834,15.970117712088518,SKU0030
2025-03-02,8.307118669839141,1.2264695212447285,15.941939658613476,SKU0030
2025-03-03,9.930680090118821,2.742365902300393,17.368936362668624,SKU0030
2025-03-04,8.282525064808015,1.216803067411049,15.614919335025126,SKU0030
2025-03-05,3.8067615209446,-3.6479502731316797,10.853027024129176,SKU0030
2025-03-06,7.4554407970654175,-0.1278044426317643,15.264322376407543,SKU0030
2025-03-07,7.308917890746619,0.22899891761756047,14.72852434869791,SKU0030
2025-03-08,7.82748137308778,0.30169734507144635,15.36743531302543,SKU0030
2025-03-09,8.377198094708367,0.6109468595913979,16.12230721932404,SKU0030
2025-03-10,10.000759514996682,2.7566950701987243,17.926186862989386,SKU0030
2025-03-11,8.352604489678876,1.005657731966765,16.163838504058152,SKU0030
2025-03-12,3.8768409458189055,-3.86768877218306,11.43303268367436,SKU0030
2025-03-13,7.525520221940842,-0.0026982733309335698,14.919503299940667,SKU0030
2025-03-14,7.378997315620151,0.05066286279120734,14.88173095857241,SKU0030
2025-03-15,7.897560797960843,-0.05559921138985858,15.018948885815695,SKU0030
2025-03-16,8.44727751959172,1.0596074737349748,16.34438740454581,SKU0030
2025-03-17,10.070838939861016,2.6036494981924054,17.152190448632858,SKU0030
2025-03-18,8.422683914544617,1.4319216903679222,15.938441988100855,SKU0030
2025-03-19,3.9469203706907416,-4.246633527803872,11.114553467261183,SKU0030
2025-03-20,7.595599646803189,0.8193657850224845,15.000896050248489,SKU0030
2025-03-21,7.449076740489998,0.33814266041166813,15.02959286566115,SKU0030
2025-03-22,7.967640222831893,0.723012912142022,16.430607861003132,SKU0030
2025-03-23,8.517356944460944,1.0651518330898246,16.20926071136015,SKU0030
2025-03-24,10.140918364738877,1.944411592250536,18.092308190072778,SKU0030
2025-03-25,8.492763339415479,1.2079385825703213,15.651528640779812,SKU0030
2025-03-26,4.016999795564646,-3.5123407658336325,11.370975266791612,SKU0030
2025-03-27,7.665679071677939,0.5389313947265286,15.248677369227455,SKU0030
2025-03-28,7.519156165367215,-0.08035910708287268,15.243920918200814,SKU0030
2025-03-29,8.03771964770891,0.542323067190395,15.472005671823904,SKU0030
2025-03-30,8.587436369337231,1.5080787535046247,16.177238646629828,SKU0030
2025-03-31,10.21099778961073,2.8593437753468556,17.672626672399847,SKU0030
